Restaurant Name,Dining Rating,Delivery Rating,Dining Votes,Delivery Votes,Cuisine ,Place Name,City,Item Name,Best Seller,Votes,Prices
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Schezwan Paneer,,0,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Crispy Thread Chicken,,0,250
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken 65,BESTSELLER,530,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Manchurian Dry,,25,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chilli Chicken Dry,,29,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Schezwan Chicken,,0,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Our Special Kung Fu Chicken,,10,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Cashew Nut Chicken,,7,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Apollo Chicken,,9,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Ginger Chicken Dry,,6,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Pepper Chicken,,24,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Majestic,,43,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken 555,,17,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Our Special Devil Chicken,,5,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton 65,,8,300
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Manchurian,,0,300
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Pepper Mutton,,0,300
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Apollo Fish,,73,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Fried Fish,,6,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Ginger Fish,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chilli Fish,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Pepper Fish,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Fish Majestic,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Fish Manchurian,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Loose Prawns,,38,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Prawns Pepper,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chilli Prawns,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Golden Honey Prawns,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Ginger Prawns,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Prawns Salt Pepper,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Prawns Manchurian,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Saute Prawns,,0,300
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Our Special Paneer Butter Masala,,96,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mix Veg Curry,,13,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Achari Veg Curry,,0,150
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Kadai Veg,,0,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Do Pyaza,,0,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Kolhapuri,,0,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Kaju Curry,,7,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Shahi Paneer,,10,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Palak Paneer,,7,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Kadai Paneer,,14,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Paneer Tikka Masala,,7,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Kaju Paneer Masala,,49,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Dal Tadka,,31,120
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Dal Fry,,22,100
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Mix Veg Curry,CHEF'S SPECIAL,6,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Egg Curry [2 Eggs],,11,133
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Egg Masala Gravy,,7,130
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Chicken Curry Boneless,CHEF'S SPECIAL,40,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Hungama Chicken Masala,,16,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Chicken Tikka Masala,,14,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Tangdi Masala,,0,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Tandoori Chicken Masala,,14,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Kadai Chicken Boneless,,13,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chilli Chicken Masala Boneless,,6,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Chatpata Boneless,,10,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Hyderabadi,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Mughlai Boneless,,116,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Afghani Boneless,,0,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Punjabi,,67,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Methi Chicken Boneless,,0,238
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Murgh Kali Mirch,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Spl. Butter Chicken (Full),,124,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Butter Chicken Boneless,,14,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Achari Chicken Boneless,,5,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Telangana Chicken Boneless,,5,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Hungama Chicken Curry,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Do Pyaza,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Andhra Chicken,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Adraki Chicken Masala,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Dum ka Chicken,,0,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Murgh Musallam,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Hungama Mutton Masala,,14,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Special Aqeeq Mutton Curry (Half),CHEF'S SPECIAL,10,238
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Mutton Shahi Korma,,0,304
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Mutton Tikka Masala,,0,260
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Mutton Talawa Gosht,,5,304
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Kadai Ghost,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Mutton Chatpata,,0,304
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Do Pyaza,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Hyderabadi,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Mutton Mughlai,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Andhra Mutton,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Rogan Josh,,5,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Achari Gosht,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Mutton Kali Mirchi,,0,304
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Mutton Afghani,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Methi Mutton,,0,304
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Boneless Special Aqeeq Mutton Curry (Full),CHEF'S SPECIAL,8,304
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Mutton Curry Boneless,CHEF'S SPECIAL,5,270
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Tikka Masala Boneless,,0,280
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Nalli Gosht ka Salan,,0,280
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Hungama Mutton Curry,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Zafrani Gosht ka Salan,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Methi Gosht,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Talawa Gosht,,5,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Chatpata,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Mughlai,,0,250
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Kali Mirch,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Makhanwala,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Bhuna Gosht Kali Mirch,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Paya Masala [2 PIeces],,10,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Bheja Masala [2 Pieces],,0,250
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Fish Curry,CHEF'S SPECIAL,0,260
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Fish Tikka Masala,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Fish Do Pyaza,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Kadai Fish,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Achari Fish,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Fish Andhra Curry,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Fish Chatpata,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Prawns Masala,CHEF'S SPECIAL,0,260
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Kadai Prawns,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Prawns Chatpata,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Prawns Butter Masala,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Achari Prawns Curry,,0,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Prawns Masala,,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Manchuria Gravy,,14,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Ginger Paneer Gravy,,0,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Paneer 65 Gravy,,0,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Manchurian Gravy,,54,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chilli Chicken Gravy,,16,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Hot Garlic Sauce,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Ginger Chicken Gravy,,5,190
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Rumali Rotl,,939,12
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Biryani Rice,,70,80
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Steamed Rice,,12,100
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Curd Rice,,39,100
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Palao,,65,120
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mini Veg Biryani,,207,80
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Biryani,,71,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Biryani [Family Pack],,18,270
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Biryani [Jumbo Pack],,5,400
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Manchurian Biryani,,57,150
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Egg Family Pack Biryani [6 Eggs],,13,304
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mini Chicken Biryani,BESTSELLER,1916,120
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Biryani,BESTSELLER,761,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Biryani [Couple Pack],,72,260
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Double Chicken Biryani [4 Pieces],,38,300
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Murg Biryani Boneless [4 Pieces],,0,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Our Special Murgh Tikka Biryani Boneless [16 Pieces],,25,300
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,"Chicken Biryani [Family Pack, 4 Pieces]",BESTSELLER,484,400
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Get Together Biryani [6 Pieces],,10,500
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Jumbo Biryani [8 Pieces],BESTSELLER,165,650
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken and Mutton Mixed Biryani [Family Pack],BESTSELLER,138,420
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mini Chicken 65 Biryani Boneless,BESTSELLER,517,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken 65 Biryani,,83,240
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Special Mini Chicken Handi Biryani,,99,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Special Chicken Handi Biryani [Serves 3],BESTSELLER,580,350
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Special Chicken Handi Biryani [Supreme Pack],,0,750
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Biryani [Mini],BESTSELLER,754,150
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Biryani,,168,250
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Irani Style Mutton Biryani,,14,250
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Special Mutton Handi Biryani [Severs 3],BESTSELLER,167,380
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Biryani [Family Pack],BESTSELLER,114,470
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Biryani [Jumbo Pack Serves 6-8 ],,59,690
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken and Mutton Mixed Biryani [Jumbo],,17,600
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Nalli Gosht Biryani ( 2 pcs ),,32,350
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Double Gosht Mutton Biryani,,40,370
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Extra Mutton Biryani [Family Pack],,0,600
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Extra Mutton Biryani [Jumbo Pack],,7,820
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mini Mutton Handi Biryani,,25,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mutton Biryani [Couple Pack],,73,280
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Special Supreme Pack Mutton Handi Biryani,,0,850
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mini Mutton Biryani,,16,150
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Fish Biryani Boneless [8 Pieces],,27,220
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Veg Fried Rice,CHEF'S SPECIAL,11,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Fried Rice,,9,120
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Schezwan Fried Rice,,5,130
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Burnt Garlic Fried Rice,,0,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Jeera Fried Rice,,23,120
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Manchurian Fried Rice,,16,124
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Egg Fried Rice,,42,120
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Chicken Fried Rice,CHEF'S SPECIAL,93,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Fried Rice,,112,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Schezwan Chicken Fried Rice,,12,150
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Burnt Garlic Fried Rice,,0,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Prawns Fried Rice,,6,150
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mixed Fried Rice,,57,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mixed Schezwan Fried Rice,,9,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Veg Soft Noodles,CHEF'S SPECIAL,6,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Soft Noodles,,6,120
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Schezwan Veg Soft Noodles,,0,130
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Manchurian Noodles,,5,130
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Egg Soft Noodles,,14,120
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Aqeeq Special Chicken Soft Noodles,CHEF'S SPECIAL,85,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Soft Noodles,,118,140
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Schezwan Chicken Soft Noodles,,9,150
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Prawn Soft Noodles,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mixed Soft Noodles,,16,160
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mixed Schezwan Soft Noodles,,0,170
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg Chinese Chopsuey,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Veg American Chopsuey,,0,180
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken Chinese Chopsuey,,0,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken American Chopsuey,,0,200
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mixed Chinese Chopsuey,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Mixed American Chopsuey,,0,230
Cafe 555 & Aqeeq Restaurant,4.2,4.1,0,0,Desserts,Masab Tank, Hyderabad,Chicken 555 Doner Shawarma,CHEF'S SPECIAL,21,180
